dialect	standard
또 다랑지논 좀 사고 그래가 논썸지가 사고 그렁깨 야 우라부지가 고상을 해 그러지 우리는 잘 무꼬 사라써요	또 다랑이 좀 사고 그래가지고 논 섬지기 사고 그러니까 우리 아버지가 고생을 해서 그렇지 우리는 잘 먹고 살았어요
열 딴 마지기면 마니 마난네요 노니	열닷 마지기면 많이 많았네요 논이
인자 다랑지논 사고 긍깨른 섬지기라문 스무점마지가 한섬지기 아님니까	이제다랑이 사고 그러니까 섬지기라면 스무 마지기가 한 섬지기 아닙니까
그래 울 아부지가 고상을 해 그러치 우리 무꼬 사능 거 저네는 쑥빱 해 무꼬 머송쿠밥 해 무꼬 모도 그러고 쑹 캐다가 모도 쌀마가꼬 해 무꼬 무시밥 해 무꼬 그래도 우리지비는 그럼 밥 암 무거써요	그래 우리 아버지가 고생을 해 그렇지 우리 먹고 사는 것전에는 쑥밥 해 먹고 뭐 송기밥 해 먹고 모두 그렇게 쑥 캐다가모두 삶아가지고 해 먹고 무밥무시는 무의 방언형 해 먹고 그래도 우리집은 그런 밥안 먹었어요
인제 벨미로 인자 쑥 캐 가꼬 인자 쪼깜썩 서꺼 가꼬 소금 간간허이 여 가꼬그래가꼬 해 해 무으믄 그거이 마시따 싸코 우리드른 그래고 사라찌	이제 별미로 이제쑥 캐가지고 이제 조금씩 섞어가지고 소금 간간하게 넣어가지고 그래가지고 해 해 먹으면그것이 맛있다 쌓고 우리들은 그렇게 살았지
농사가 마나가꼬 우리드른 인제 이리 좀 데서 그러치 그리 몸 무꼬 살고 그리는 안해써요	농사가 많아가지고 우리들은 이제 일이 좀 고돼서 그렇지 그리 못 먹고 살고 그렇지는 않았어요
그러네요그러믄 인자 어쩨뜬 겨로는 겨로는 어떠케 하셔써요	음 그러네요그러면 이제 어쨌든 결혼은 결혼은 어떻게 하셨어요
그냥 인자 늘거가꼬 인자 얼거 가꼬 인자인자 그리 양서기 그리 이씽깨 우리 저네 할무니가 우리 나 망 나서 울 할무니가 우리 지비는 좀 그래도 울 아부지가 애룯씨게버리서 일만 알고 밤만 알고 애씨게 버리서 시미 조아서 버리농께 머 무그꺼임 쪼깜 그래도 넘보덤 좀 나꼬 그렁깨 자꾸 우리 자그나부지들 찌비다 퍼다 주더라네요 곡썩 그렁거를	그냥 이제 늙어가지고 이제 얽어가지고 이제 이제 그리 양식이 그렇게 있으니까 우리 전에 할머니가 우리 나 막 낳아서 우리 할머니가 우리 집은 좀 그래도 우리 아버지가  애를 써서 벌어서 일만 알고 밭만 알고 애쓰게 벌어서 힘이 좋아서 벌어 놓으니까 뭐 먹을것이 조금 그래도 남보다 좀 낫고 그러니까 자꾸 우리 작은아버지들 집에다 퍼다 주더라네요 곡식 그런 것을
누가요	누가요
우리 할무니가	우리 할머니가
그래가 인자 나하고 우리 나 손미테 동생 인자 난 동생허고 손니믈 바다가꼬 인는디 그 저네는 그거이 먼 그리 쩝찔게르 찌믄 그거이 거선다고 싹 나가 우리 인자 애기그거는 인자 막 다미 달글다글 끄러 가꼬 인자 주거 뿌리고	그래가지고 이제 나하고 우리 내 밑에 동생 이제 낳은 동생하고 천연두를 앓고있는데 그 전에는 그것이 무슨 그리  끼면 그것이 뭐 한다고 싹 내가 우리 이제 아기그것은 이제 막 담이 다글다글 끓어가지고 이제 죽어 버리고
나는 인자 좀 커농깨 그걸 이기내고 사는디 인자 천지가 여 막 따까리가 안 안잔능가요 그거이 그거이 그걸 싹 뜨더서 자꼬 재드라네요 그거 쌀 퍼낸 숭 내니라고자꾸 씨러 모두더라네요 따까리 떼 가꼬 나가	나는 이제 좀 커 놓으니까 그걸 이겨 내고 살았는데 이제 사방이 이 막 딱지따까리는 딱지의 방언형가 앉잖습니까 그것이 그것이 그걸 싹 뜯어서 자꾸 쟁이더라네요 그거 쌀 퍼내는 흉내숭은 흉내의 방언형 내느라고 자꾸 쓸어 모으더라네요모두다는 모으다의 방언형딱지 떼어가지고 내가
그래가꼬 인자 인자 얼거농깨로 인자 곰보라고 그래 긍깨 시집 와서조창 그리곰보라고 인자 하대르 바꼬	그래가지고 이제 이제 얽어 놓으니까 이제 곰보라고 그래그러니까 시집와서조차 그렇게 곰보라고 이제 하대를 받고
그니까 그 증상이 이러케 어쩨뜬 곰보하면 얼 얼구리 얼케데지요이	그러니까그 증상이 이렇게 어쨌든 곰보하면 얼 얼굴이 얽게 되지요
손니믈 허게 데면	천연두를 앓게 되면
옌나레느니	옛날에는
그래가꼬 큼서롱도 너마페 얼굴 함번 몬 내노코 펭상 사래미 오먼 싱키고 숭꼬	그래가지고 크면서도 남 앞에 얼굴 한 번 못 내놓고 평생 사람이 오면 숨기고 숨고
지그믄 별로 그러지를 안는데 엔나레는	음 지금은 별로 그러지를 않는데옛날에는
인자 사리 빠징꼬 인자 늘긍깨로 사리 주르미 징깨 인자 그거이 음써 저써요 저네는 마니 그래써요	이제 살이 빠지고 이제 늙으니까 살이 주름이 지니까 이제 그것이없어졌어요 전에는 많이 그랬어요
그레 가지고 겨로는 그러믄 인제 어떠케 하셔써요 누가 중메를 하션나요	음 그래가지고 결혼은 그러면 이제 어떻게 하셨어요 누가 중매를 하셨나요
인자 우리 오빠가 인자 인자 해방이 되고 구니네를 인자 또 우리 오빠는 서울 조제처니라는 냥바니 우리 어무니 외사초니등거이다네요	이제 우리 오빠가 이제 이제 해방이 되고 군인을 이제 또 우리 오빠는 서울 조재천이라는 양반이 우리 어머니 외사촌이었던모양이에요
그때 머 구켕가 머 구케으워닝가 서울써 해쓸 거이요	그때 뭐 국회인가 뭐 국회의원인가 서울에서 했을 거예요
거래가꼬 우리 여 지눨며네 사라는디 거 우리 인자 아저씨가 거그야 인자 이씽깨로 우리 어무니가 인자 거그르 차자가서 우리 아들 좀 살리도라고 그리 가서 인자 사정을헝깨 인자 겡차레다가 여 줘써 인자 우리 크노빠는 인자 구니네르 앙 가고	그래가지고우리 이 진월면에 살았는데 그 우리 이제 아저씨가 거기에 이제 있으니까 우리 어머니가 이제 거기를 찾아가서 우리 아들 좀 살려달라고 그리 가서 이제 사정을 하니까 이제 경찰에다가 넣어 주었어 이제 우리 큰오빠는 이제 군인을 안 가고
인자 오빠드리 인제 두리 서이는 인자 구니네를 가따오고 그랜는디 그때는 인자구니네 우리 크노빠 갈 때는 구니네 가문 막 중는 파니라예	이제 오빠들이 이제 둘 셋은이제 군인을 갔다 오고 그랬는데 그때는 이제 군인에 우리 큰오빠 갈 때는 군인에 가면 막죽는 참이에요
그래 우르 오빠는 인자 구니네 가서 아저저 서울 가서 인자 겡찰로 이꼬 우리두째 오빠는 가가꼬 머머 포병잉가 머 보벵 보벵이라드냐 차 몰른 사람 차 몰코 댕기고 인자 거그다가 차에 부리 나가꼬 하상을 이버 가꼬 또 울 어무니 얼매나 또 세 키워노문긍깨 포라가꼬 또 거그에 멘헤 댕기고 벵워네 가서 거 뒫 수발허고	그래 우리 오빠는 이제 군인에 가서저 저 서울 가서 이제 경찰로 있고 우리 둘째 오빠는 가가지고 뭐 뭐포병인지 뭐 보병 보병이러더냐 차 모는 사람 차 몰고 다니고 이제 거기다가 차에 불이 나가지고 화상을 입어가지고 또 우리 어머니 얼마나 또 소 키워 놓으면 팔아가지고 또 거기에  면회 다니고 병원에 가서 거 뒷수발하고
그렁 거 험스롱 다 포라무꼬 또 서울 겡찰로 이씀성도 만날 용도늘 또 와서 가꼬 가제	그런 것 하면서 다 팔아 먹고 또 서울 경찰로 있으면서도 만날 용돈을 또 와서가지고 가지
월급또 바다쓸텐데	월급도 받았을 텐데
어찌 된 판 월그블 얼매나 바단능고 모지랭깨로 가서 도라지	어찌 된 판 월급을 얼마나 받았는지 모자라니까 가서 달라지
항 완날 와서 돈 도라고 그거 주고 저거 주고 자석뜰남사 우리 부모들 참 고상마니 해써요	만날 와서 돈 달라고 그것 주고 저것 주고 자식들 때문에 우리 부모들 참 고생 많이 했어요
응 그레끄망	응 그랬구먼
그래가 소 키워노문 긍깨 포라 뿌리고 또 세양치 묻 사가꼬 오문 또 그놈 질드려가꼬 또 그놈 좀 클만허먼 도니 아서부먼 또 포라 뿌리고	그래가지고 소 키워 놓으면그러니까 팔아 버리고 또 송아지  사가지고 오면 또 그놈길들여가지고 또 그놈 좀 클 만하면 돈이 아쉬우면아섭다는 아쉽다의 방언형 또 팔아버리고
만날 세나 미기고 또 거 울 아부지 혼차서 이를 그리 헝깨로 또 그 가마니 그렁거또 또 나도 저내고 아부지 혼차서 저냉깨로 노는 마니 되제 일본싸람들 노늘 마니 차질 해쩨	만날 소나 먹이고 또 그 우리 아버지 혼자서 일을 그리 하니까 또 그 가마니 그런 것도 또 나도 져 내고 아버지 혼자서 져 내니까 논은 많이 되지 일본 사람들 논을 많이차지를 했지
긍깨 그 논 수를 주자헝깨 자꼳 마니 공추를 해야 됭깨	그러니까 그 논 수를주려 하니까 자꾸 많이 공출을 해야 되니까
아부지가 짠해서 나도 저내곤 아부지도 저내고 그래노먼 동네 싸람드리   심 조코 막 씨열딸 둬딱 허싸코	아버지가 짠해서 나도 져 내고 아버지도 져 내고 그래 놓으면 동네 사람들이  힘 좋고 막 딸 두었다고 해 쌓고
먼 따리요 무슨 딸이오  씨열딸 졷둬따고	
씨열딸 졷둬따고	씨열딸 뒀다고
씨월따리 뭐에요	씨열딸이 뭐예요
인자 일 잘 허고 인자 그런 딸 둬따고 인자	이제 일 잘하고 이제그런 딸 뒀다고 이제
하 울 아부지허고 나허고 농사를 지무꼬 그라농깨 시지블 와도 이른 하나도 겁안나요	하 우리 아버지하고 나하고 농사를 지어 먹고 그래 놓으니까 시집을 와도 일은하나도 겁 안 나요
이른 하나도 거비 안 난디 뭉능 거이 조깜 이 지비도 무그 꺼는 마넌디 만날 그대로 괜찬트만 영감 먿 장사허고 그랜는디 인자 얼거때가꼬 인자 우리 씨어무니가 인자나를 쫌 몯 뽜서 그래	일은 하나도 겁이 안 나는데 먹는 것이 조금 이 집도 먹을 것은많은데 만날 그대로 괜찬더니 영감 뭐 장사하고 그랬는데 이제 얽었다 해가지고 이제 우리 시어머니가 이제 나를 좀 못 봐서 그래
그러면 그 결혼할 떼는 그럼 이 그거또 가튼 여기니까는 누가 아라서 중메를 헤꾸마뇨	그러면 그 결혼할 때는 그럼 이 그것도 같은 여기니까는 누가 알아서 중매를 했구먼요
가치 장사허다가 동넫뿌니 인자 장사허고	같이 장사하다가 동넷분이 이제 장사하고
울 오빠도 장사허고 인자 근디 울 엄니 인자 가치 인자 도와주로 장에 따라댕기고	우리 오빠도 장사하고 이제 그런데 우리 어머니 이제 같이 이제 도와 주러 장에 따라다니고
울 오빠 장사허는디 또 도와 주로 따라 댕기고 그러다가 동네 뿌니 인자 항께 이약 인자 우리 아저씨는 천지서 인자 중수를 해서 또 쩨께 온다고 얼거농깨 쩨께 온다고 인자 옹거이 째께 온다고 와도 그리 모뽀데요 그래가 상 거이 그냥 쯛 얄구지 그리 사라 가꼬	우리 오빠 장사하는 데 또 도와 주러 따라다니고 그러다가 동넷분이 이제 함께 이야기 이제 우리 아저씨는 사방에서 이제 중매를 해서 또 쫓겨온다고 얽어 놓으니까 쫓겨 온다고 이제 온 것이 쫓겨 온다고 와도 그렇게 못 보데요 그래가지고 산 것이 그냥 얄궂게 그렇게 살아가지고
헤헤결혼 헐 떼는 뭘 이러케 요새는 머 혼수도 망코 막 허자나요이	헤헤결혼할 때는 뭘 이렇게 요새는 뭐 혼수도 많고 막 하잖아요
머머 어디 뭐 헤 기여기 나심니까 머를 헤야 가꼬 고로코 머 이렁 거뜰 그떼는	뭐뭐 어디 뭐 헤 기억이 나십니까 뭐를 해가지고 그렇게 뭐 이런 것들 그때는
요 지비서 농이 오문	이 집에서 농이 오면
인자 지믈 인자 오깜허고 시지블 이꼬올 오깜허고 인자 돈 좀 허고 도니자네저네는 곡써글 줘요 싸를 항 가마니 준다든지 머 한 서믈 준다든지 그리주믄 주고 인자 또농허고 온 녀가꼬 오라고 농 해 주고 그러믄 인자 우리드른 인사옫 해 가꼬 오지요	이제짐을 이제 옷감하고 시집을 입고 올 옷감하고 이제 돈 좀 하고 돈이 아니라 전에는 곡식을 줘요 쌀을 한 가마니 준다든지 뭐 한 섬을 준다든지 그렇게 주면 이제 또 농하고 옷 넣어 가지고 오라고 농 해 주고 그러면 이제 우리들은 예단인사옷은 예단의 뜻 해가지고 오지요
인사오슨 친척드레게 주롣	음 예단은 친척들에게 줄 옷
인제 처채는 씨어메 씨아배 요 이부자리허고	이제 첫째는 시어머니 시아버지 요이부자리하고
인잗 또 옫 허고	이제 또 옷하고
또 인자 지바네 인자 지바니 마느문 자그나부지들 인자 자그너무니들 모도 저네우리들 시집올 때는 자그나부지드른 두루막 해 가꼬 오고	또 이제 집안에 이제 집안이 많으면 작은아버지들 이제 작은어머니들 모두 전에 우리들 시집올 때는 작은아버지들은 두루마기 해가지고 오고
자그너무니드른 인자 저구리 시방 저고리라 그러지만 저네는 저구리 인자 그거해 가꼬 오고	작은어머니들은 이제 저구리 시방 저고리라 그러지만 전에는 저구리 이제 그것 해 가지고 오고
