dialect	standard
정꼬리이 그아지	예 정골이라 그러지
정꼬리고	정골이고
이 찡에 지 정꼬리고	예 이 정 저 정골이고
끄암 찌움 해 행정명으로너일따느 해저일리 바라미고 해저이리가 소라미고 그다음 해저삼니가	그러면 지금 행 행정명으로는일단은 해저일리가 바라미고 해저이리가 솔안이고 그 다음 해저삼리가
으 정꼬리고	어 정골이고
처 정꼬리우 그르타 그지예	정 정골이고 그렇다 그렇지요
그러며너 인제 그 어르신 여기에 혹씨 그거 저수지 가틍 거느 쫌 이씀미까	그러면은 인제 그 어르신 여기에 혹시 그것 저수지 같은 것은 좀 있습니까
이이 여게는 저수지가 엄니더	이 여기에는 저수지가 없습니다
그어 좀 이 이서따	아 거기 좀 이 있었다
그 요샌 업써저 뿌레쓰이께네 그을제	그 요새는 없어져 버렸으니까 그렇지
항 개도 업쪄 뿔쩌유	한 개도  없어져 버렸어요
다 그어 바치 데 뿌구 노니 데 뿌구	다 거기가 밭이 돼 버리고 논이 돼 버리고
녜 예저네 어으 저수지 이선능 그	예 예전에저수지가 있었던 그
야이	예 예
함 저즈 어떵	하면 저수지가 어떤
녜쪼맨해써 저이 참	예조그마했어 저기 참
이름	아 이름 예
이르미 그 머라 그르짜	이름이 그 뭐라 그랬지
모시라 그르째	못이라 그랬지
아헨뜽모시라 그르짜나 그 옌나레	아현댁못이라 그랬잖아 그 옛날에
아현띠기라꼬 태코럴 떠 가주고 그 저수지 땅기 이 그 집 땅이래 가주곰 아현뜩모시라 그르따꼬 떼겨 거어가	아현댁이라고 택호를 따 가지고 그 저수지땅이 이 그 집 땅이여 가지고 아현댁못이라 그랬다고 거기 거기가
모 짜리러	못 자리를
아현땍끼랑응 거 분 태코너 무슨 어디	아현댁이라는 그 분 택호는 무슨 어디
태코가 아현띠이래	택호가 아현댁이야
아현띠기	아현댁
아현뜩	예 아현댁
아현느 어디 짐명밈미까	아현은 어디 지명입니까
땅 이르밈	땅 이름입니까
지명이게께찌오	지명이겠지요
어딛 어딛	어디 어디
아혀니 크흐 크게 잉 그 지명엔는에이 자시 몰래야	아현이 그 그게 이 그 지명은 자세히 몰라요
자시 모른 아현	자세히 모르고 아현
하이튼 아현 아현띠기모시다 그지에	하여튼 아현 아현댁못이다 그렇지요
이예예	예예
아에 그으 거 집주이늘 타 가주	어 그 그 집주인의 택호를 따 가지고
은자 이 그 그래 그 그 집 응으 그 집 소유기 때무레 고맘 아현뜩으흠모시라그러콩	이제 이 그 그래 그 집그 집 소유이기 때문에 그만 아현댁못이라 그랬고
지그믐 어째뜬 모슴푸 업따 그지에	지금은 어쨌든 못은 없다 그렇지요
녜아 지그믄 쩜 페지 다 뎅으 농토로 변해 쁘래꼬	예 지금은 전부 폐지가다 되고 농토로 변해 버렸고
그러면 혹씨 여기에 그어 들판넌이름 부르은 드얼를 이럼먼아시는 대루 함모 이야기해 주십쑈	그러면 혹시 여기에 그 들판은이름 부르는 들이름은아시는 대로 한 번 이야기해 주십시오
더리 인제 요오로 말할 껀 조 우에 가무은 개떠바골더리아 그고요 어그어 잉	예 들이 인제 요기로 말할 것 같으면 저 위에 가면 개따박골이라고 그러고요그 이
므슴 바	무슨 바
개따바꼴료	개따박골이요
해저삼니드리여 그르꼬 개따바꼬	해저삼리들이 그렇고 개따박골
조 우에 쁘까뜽 소란 아뻬 거 이 저 왕도이드리러 그으고 거우 왕도이드으래 그으고 요 미테 너러우므 장성거리드리라 그으공 이 그래 인제 세 가지을 표현해 가주 새암머	저 위에 가면 솔안 앞에 그 이 저 왕동이들이라고 그러고 그왕동이들이라 그러고 요 밑에 내려오면 장승거리들이라 그러고 이 그래 인제 세가지로 표현해 가지고 사용을
그엄므여 거 개빠딱개빧따꼴 그래씀미까	그러면 그 개따박개따박골 그랬습니까
개따바꼴	개따박골
아어 개따바꼴 가틍 경우너 우 웨 개따바꼬리라고 해쓰므그	아 개따박골 같은 경우는왜 개따박골이라고 했습니까
그게 그게 이르믈겨 부처 가주우 머 잉 기양 인 항 겜 모인데 머으 그속칭명으로 특수한 말헌은 자시 몰래여 그게	그게 그게 이름을그 붙여 가지고 뭐 이 그냥 이 한 것인 모양인데 뭐 그 속칭으로 특수한 말은 자세히 몰라요그게
그엄 개따바꼴드리 이꼬 그다임 머 장승꼴	어 그러면 개따박골들이있고 그 다음에 뭐 장승거리들
장승거리드른 요게 저 소란 아피로 소란 으이 역 아프로 이리 내로이 이 더리고	장승거리들은 요기 저 솔안 앞으로 솔안 이 역 앞으로 이리 내려오는이 들이고
조 무떼 솔뚱천 요거 너머가믄 조 우에 감 장승거리드 요 학짱봉 미테 드리또 이써 고게 장성거리뜨리 논니 논나꼬 바찌 그 드레 거	저 밑에 솔뚱천 요것 넘어가면 저 위에 가면 장승거리들 요 학정봉 밑에 들이 또 있어 거기에 장승거리들이 논이 논하고 밭이 그들에 거기
그 장성거리돌 그어느들팡 그거는 웨 장성거릳들파니	그 장승거리들그것은들판 그것은 왜 장성거리들이
장서이랑 게 그 어데 옌나레 이릉 거 머 장성을 그 어데 서와 나아떵 으으으머시래 가주오	장승이라는 게 그 어디 옛날에 이른 것 뭐 장승을 그 어디 세워놨던무엇이라 가지고
망 네앙 마저 그래으 그래 태캔너므 거테요 장성거리라등 게	맞 네 맞아그래 그래 택한 것 같아요 장승거리라던 게
낭글 까꺼 서웅 거 이릉 게 이차나여 크어케	나무를 깎아 세운 것 이런 게있잖아요 그렇게
마자 장성거리아 그래꾸나	맞아 장승거리라 그랬구나
거이가 장성거리다 그지야	거기가 장승거리다 그렇지요
장성거리 거 더리공	예 장승거리 그 들이고
그다임 장성거릳뜨 고 아페 장성거리가 이서쓰니까 장성거리드리고	그 다음 장승거리들 그 앞에 장성거리가 있었으니까 장승거리들이고
녜드리고	예들이고
그다으메 아까 뚜 하나늠 머라고 하셔씀미까	그 다음에 아까 또 하나는 뭐라고 하셨습니까
저 왕디이뜰	저 왕동이들
와예 왕디이뜨르 웨 왕디이뜨	예 왕동이들은 왜 왕동이들
왕도이라 그능 그 동미는 느기 여어서으기 교수니미 말항 거고 왕디이라 그능 걸 끄 속칭이 우 웨 부쳔노 하는 소린데 글 자시 모르게따고 그 웨 웨 부처언지	왕동이라 그러는 그 동민은 이게 여기에서 교수님이 말한 것이고 왕동이라 그러는 것을 그 속칭이 왜 왜 붙였느냐 하는 소리인데 그것을 자세히 모르겠다고 그 왜 왜 붙였는지
멍 왕이 이써 가주 왕도이들또 안 데스 께고 근 머 어데 구마 옌날브어뜽 그래 왕디이라 그능 게 어데 그마 속칭 기양 내루옹 거 거태이	뭐 왕이 있어 가지고 왕동이들도 안 됐을 것이고 그 뭐 어디 그만 옛날부터 그렇게 왕동이라 그러는 게 어디 그만 속칭으로 그냥 내려온 것 같아요
금 머 금 머 와 특쑤한 명칭은 어꼬요 그꺼 구 왕딛더르아 이야기 역쩐아뻬 이 드어를 가주 말하고 요 우에 개따바구요 저언 장성거리더리 요 세 드어를 요겍 끼고 사라써 요에	그 뭐 그 뭐 왜 특수한 명칭은 없고요 그그그 왕동이들이라 이야기 역 앞에 이 들을 가지고 말하고 요 위에 개따박골 저기는 장승거리들 요 세 들을 요기에서는 끼고 살았어요 요기에
거 왕드이뜰르리아 함미까	거기를 왕디이들이라 합니까
왕디이뜨리라 함미까 앙 그아므 왕동이뜨리라 함미까	왕디이들이라 합니까 안 그러면 왕동이들이라 합니까
왕동이뜰	왕동이들
왕도이라 그그 속칭 부루기느 왕디이뜨어리라 거후 꺼 엄 마 우 부루기 시운 대르 원치기 말해우 왕도이더리래	왕동이라 그그 속칭으로 부르기는 왕디이들이라 그러고 그뭐부르기 쉬운 대로 원칙으로 말하면 왕동이들이야
이 저 동네가 왕도이라 그그더요	이 저 동네가 왕동이라 그러거든요
왕도이께네어 왕도이 아페 떠리이께네우 왕도이떠레 그능 게 만니덩	왕동이니까 왕동이 앞에 들이니까 왕동이들이라고 그러는 것이 맞아요
그 그은데 여기도 저 해저리라고 잘 암 부르고 사암드른 바라미라고 마니부르지예	그 그런데 여기도 저 해저리라고 잘 안 부르고 사람들은 바라미라고많이 부르지요
바라미	예 바라미 예
바라밉 마이 부을뜨시 거기도 거 왕동이라고 마니 부름미까 앙 그암 왕드이라고 마니 함미까	바라미라고 많이 부르듯이 거기도 그 왕동이라고 많이 부릅니까 안 그러면 왕디이라고 많이 합니까
왕디이리라고 마니 함미까	왕디이라고 많이 합니까
왕도이라꼽 부르제 주로요	왕동이라고 부르지 주로요
왕도이러 쪼	왕동이라 주로
왕 왕도이라 함미까 왕디이라 함미까	왕 왕동이라 합니까 왕디이라 합니까
그기 인제 읍 부른 사러미 자기 표혀늘 곰 왕디이 왕동이 이이 이이 이래데 뿌능 꺼테	그게 인제부르는 사람이 자기 표현을 그만 왕디이 왕동이이 이 이래 돼 버린 것 같아
와따 가따 한다 그지에	왔다 갔다 한다 그렇지요
와따 가따 하능 기 거테요	예 왔다 갔다 하는 것 같아요
거우 왕동이나 왕드이뜰 이꼬 그암 장승거리뜰 이꼬 개따박꼴 개따 머라고해쓰미까 그어 어우 거	그러면 왕동이나 왕디이들 있고 그다음 장승거리들이 있고 개따박골 개따 뭐라고 했습니까 그그
응 개따바꼴덜	응 개따박골들
어어 개따바꼴떨하우 세 개가 드리 이따 그지에	어 개따박골들하고 세개가 들이 있다 그렇지요
세 개가 드어를 끼 끼고 사랃서요	예 세 개의 들을 끼 끼고 살았어요
거믕 귿 그 당시에 그어 인제 주로아까 우리 의성 김씨 김무네서 그쪽들 마니 소유하고 이서씀미까	그러면 그 그 당시에 그 인제 주로아까우리 의성 김씨 김문에서 그쪽 들을 많이 소유하고 있었습니까
으예 그르초에 주로 여게 소유해쪄	예 그렇지요 주로 여기에 소유했지요
주로 여게 오 개따바꼴덜 왕디이떨 장성거리들 그 소유어뜬 쥐인드른 우리깅가드리 주로 가저 이써쑤	주로 여기에개따박골들 왕동이들 장승거리들 그 소유 주인들은 우리 김가들이 주로 가지고 있었어
금면 주로 인제 그어 들파닌 중에스 세 들 중에서 어디가 제일끄 너름미까	그러면 주로 인제 그 들판 중에서 세 들 중에서 어디가 제일 넓습니까
왕디이드리 젤 러리제요	왕동이들이 제일 넓지요
거기가 제일 러르고	거기가 제일 넓고
그다으메너	그 다음에는
장성거리고 고다음 개따바걸드리요 고래요	장승거리고 그 다음 개따박골들이고 그래요
머 어째뜽 이 세 가짇 세 들파니 거이 머 그 의성 김무네서 대개 소유하고	뭐 어쨌든 이 세 가지 세 들판이 거의 뭐 그 의성 김문에서 대개 소유하고
소유하고 또 으 그 거기서 위주해 가즈 생화럴 해꼬요 그 토지를 위해저 생화를 해써 그 머꼬 사고 그래써이	예 소유하고 또그 거기에서 위주로로 해 가지고 생활을 했고요 그 토지를 위해 저 생활을 했어 그 먹고 살고 그랬어요
그럼며느 여기에 그거어으 그 멈미까 이으 녿 소작핸는 소장민들도이서쓸 꺼 아임미까	그러면은 여기에 그것어 그 뭡니까 이 논 소작했던 소작민들도 있었을 것 아닙니까
이찌여 그케	있지요 그러게
의성 김씨뜨리 다 지찌르 모 하니까 그 소작하는 사암더른 어느 동네에 주로 사라씀미까	의성 김씨들이 다 짓지는 못 하니까 그 소작하는 사람들은 어느동네에 주로 살았습니까
여기 사는 사럼도 이꼬 개따바꼴 사는 사럼도 이꼬 왕디이 사는 사럼도  이꼬 더러 사라찌마느 주로 인제 소작인드리 여게 마이 사라쩌유 맹	여기 사는 사람도 있고 개따박골 사는 사람도 있고 왕동이 사는 사람도 있고 더러 살았지만은 주로 인제 소작인들이 여기 많이 살았지요 역시
소작인들또 머 소자기라 그려 타서이 하능 거또 아이래 맹 이 깅가 우윽 저그 또까뜽 깅가끼리도 맹 쫌	소작인들도 뭐 소작이라 그래서 타성이 하는 것도아니고 역시 이 김가저 그 똑 같은 김가끼리도 역시 좀
소 소자글 하는 데에	아 소 소작을 하는 데에
소자칸 사암더 이꼬 그래여찌	예 소작하는 사람도 있고 그랬지
그래 으어 또 타성도 소자카은 사암도 이꼬 그르서	그래또 타성도 소작하는 사람도 있고 그랬어
그러므 어째뜬 여기에그거 이 마을레 사는 타성바지나 앙 그아머 가튼 의성 김씨 중에스도 소작하어시늠 부니 게셔꼬	어 그러면 어쨌든 여기에 어그것 이 마을에 사는 타성바지나 안 그러면 같은 의성 김씨 중에서도 소작하시는 분이 계셨고
앙 그아믄 저쪼게 저 저으 왕딩에	안 그러면 저쪽에 저 저 왕동이
어헤예 왕 에이에 왕대 개뜨바꼴두 이써꼬 그르치 므	예어예 왕왕동이 개따박골도 있었고 그렇지 뭐
그쪼우 분들도 하고 그래따 그지에	그쪽 분들도 하고 그랬다 그렇지요
예호	예 예
그리고 고로고로 붐배데 이써찌 머 글때	그리고 고루고루 분배돼 있었지 뭐그때
모두 그	모두 그
