dialect	standard
한 동네 살먼 누구 집에 대집이 몇 개 있는 거꺼지 다 안다 아이가	한 동네 살면 누구 집에 대접이 몇 개 있는 거까지 다 알잖아
지금은 양은솥에다가두 허지만 옛날이는 무쇠솥에다 간장을 댈였지유	지금은 양은솥에다가도 하지만 옛날에는 무쇠솥에다 간장을 달였지요
어메이 학교 댕겨오겠심더	어머니 학교 다녀오겠습니다
줄을 팽팽하이 댕기야 일하기가 십습니더	줄을 팽팽하게 당겨야 일하기가 쉽습니다
잘못헌 사람이 누군디 뎁세 나한테 성질내구 그랴	잘못한 사람이 누군데 도리어 나한테 성질내고 그래
백일 때는 도고통에 쌀 쪼깨 기양 맵쌀 쪼깨 당과서 인자 찌어 갖고 포여니 히서 고걸 백설기로 고렇게 힜제	백일 때는 절구통에 쌀 조금 그냥 멥쌀 조금 담가서 이제 찧어 가지고 부옇게 해서 그걸 백설기로 그렇게 했지
도굿대더 나무로 가이고 깎아여	절굿공이도 나무를 가지고 깎아요
도구티이에 나무러 깎아 가이고 맨달안 도굿대로 찍는 기라	절구통에 나무로 깎아 가지고 만든 절굿공이로 찍는 거야
가 아부지가 돌재이라서 집에 좋은 돌이 많단다	걔 아버지가 돌장이라서 집에 좋은 돌이 많단다
에릴 때버터 논둑 우에서 동테를 굴리고 놀았지	어릴 때부터 논둑 위에서 굴렁쇠를 굴리고 놀았지
아들이 밑에서 돜으로 떤지이 밤싱이가 우두둑 널찐다	아이들이 밑에서 돌로 던지니 밤송이가 우두둑 떨어진다
걔는 엄니가 편찮으시니께 자주 디려다보더구먼	걔는 어머니가 편찮으시니까 자주 들여다보더구먼
디제기가 밧을 디지먼 땅이 욱으로 솟아올라 와	두더지가 밭을 뒤지면 땅이 위로 솟아올라 와
지역 묵고 나서 고부찌리 따듬이질로 하마 소리가 억시 듣기 좋십니더	저녁 먹고 나서 고부끼리 다듬이질을 하면 소리가 매우 듣기 좋습니다
소를 끄시고 와서 숲에다가 감추고 소 목에 있는  땡그랑 소리 나는 딸라이를 띠었어요	소를 끌고 와서 숲에다가 감추고 소 목에 있는 땡그랑 소리 나는 방울을 떼었어요
너그가 막간다 캐도 내가 두 모만 하모 디집어 뿐다	너희가 마지막 말이 윷판에서 출발한다 해도 내가 모만 두 번 하면 뒤집어 버린다
웬수는 외낭그다리에서 만낸다구 하드이만 딱 그 꼴이야	원수는 외나무다리에서 만난다고 하더니만 딱 그 꼴이야
어느 고개 말레이에 올라가면 잘 보이겠노	어느 고개 마루에 올라가면 잘 보이겠니
나으 맴도 겁나게 아파라	내 마음도 아주 아파요
저 양반언 머시끼럴 다 할라구 그래요	저 양반은 무엇을 다 하려고 그래요
가 이름이 머시키지	걔 이름이 무엇이지
먼 일이 와 이리 많은지 해도 해도 끝이 없다	무슨 일이 왜 이리 많은지 해도 해도 끝이 없다
그마이 좋으모 니 먼지 얼른 해 보라 캐도	그만큼 좋으면 너 먼저 얼른 해 보래도
젓갈이싸 머 메레치로 담가도 덴다 아입니꺼	젓갈이야 뭐 멸치로 담가도 되지 않겠습니까
이 동네 사람들은 잘 모리지만 테레비 보먼 유명한 갑써요	이 동네 사람들은 잘 모르지만 텔레비전 보면 유명한가 봐요
알았응게 목간이나 갑시다	알았으니까 목욕이나 갑시다
할아부지 얼굴은 몰루지만 거기서 태어났는지는 알지유	할아버지 얼굴은 모르지만 거기서 태어났는지는 알지요
무릅이 아픈 디도 저맇게 뛰댕기는구마	무릎이 아픈 데도 저렇게 뛰어다니는구먼
물에서는 니가 더 빨라도 여긴 뭇잉께 날 못 이길 것이여	물에서는 네가 더 빨라도 여긴 뭍이니까 날 못 이길 것이야
아가 울민서 자꼬 날 치다보드라구	아이가 울면서 자꾸 날 쳐다보더라고
힘자랑해느라구 바소고리가 짜개지도록 흙을 지구 갔유	힘자랑하느라고 발채가 짜개지도록 흙을 지고 갔어요
집 두에 있는 바재느 싸릴르두 맨들구 버들르두 맨드오	집 뒤에 있는 울타리는 싸리로도 만들고 버들로도 만드오
구루마에 거럼을 너머 마이 실었드니 구루마 발통이 빠져서 애먹었어	구루마에 거름을 너무 많이 실었더니 구루마 바퀴가 빠져서 애먹었어
씨를 뿌리는 우묵하게 파인 데를 밧골이라구 해유	씨를 뿌리는 우묵하게 파인 데를 밭고랑이라고 해요
집집이 방앗고 맹글라꼬 좋은 솔을 끊어다 집에 갖다 놓는 기라	집집이 방앗공이 만들려고 좋은 솔을 끊어다 집에 갖다 놓는 거야
방애확이 찌껍헝께 좀 시쳐라	방아확이 지저분하니까 좀 씻어라
엔날이는 배얌이 많었어유	옛날에는 뱀이 많았어요
고랑에 있는 버들낭구 겉은 거 끊어 갖고 헤떼기로 멘들어 가 불었다 아이가	도랑에 있는 버드나무 같은 거 꺾어 가지고 호드기를 만들어서 불었잖아
아들을 아주 받들어 키워서 버리쟁이가 하나두 웂었지유	아들을 아주 받들어 키워서 버릇이 하나도 없었지요
버점은 허옇기 일어나는 것도 있고 자꾸 번지 나가는 것도 있어여	버짐은 허옇게 일어나는 것도 있고 자꾸 번져 나가는 것도 있어요
아주머이들이 보구니 들고 가서 나물 많이 뜯어 왔지요	아주머니들이 바구니 들고 가서 나물 많이 뜯어 왔지요
불을 때는 복에는 굴뚝이 있으야 연기가 나갈 거 아녀	불을 때는 붴에는 굴뚝이 있어야 연기가 나갈 거 아냐
가는 복송씨가 티나와서 신을 오래 신고 있으마 아푼 기라	걔는 복사뼈가 튀어나와서 신을 오래 신고 있으면 아픈 거야
니 빈둥거리는 거 보모 부애가 나서 몬 살겄다	너 빈둥거리는 거 보면 부아가 나서 못 살겠다
소마구에 북디기를 마이 깔아 놔래이	외양간에 북데기를 많이 깔아 놓아라
그땐 중핵교꺼정 댕기는 아들이 빌로 없었어	그때는 중학교까지 다니는 아이들이 별로 없었어
몸이 아퍼서 빙원에 댕기왔니더	몸이 아파서 병원에 다녀왔습니다
옛날에는 우리 산에 사깨이가 많았다 카네	옛날에는 우리 산에 살쾡이가 많았다고 하네
사램이 세균허고도 적당히 어울려 살아야 헌단다	사람이 세균하고도 적당히 어울려 살아야 한단다
김가가 다음 달에 사오 본다 카네	김가가 다음 달에 사위 본다고 하네
김치를 너무 삭후모 맛이 없다	김치를 너무 삭히면 맛이 없다
산기슬이 온통 단풍으로 디덮있다	산기슭이 온통 단풍으로 뒤덮였다
니 산대미 오데 나뚰노	너 삼태기 어디 놔뒀니
살만 말미를 도	사흘만 말미를 줘
비게도 무야지 살꼬기만 무마 우짜노	비계도 먹어야지 살코기만 먹으면 어쩌니
영감들이 새니끼럴 맹글아요	영감들이 새끼를  만들어요
새벡부터 머한다꼬 이리 바쁘노	새벽부터 뭐한다고 이리 바쁘니
내일은 새북에 일나서 나가야 되겄다	내일은 새벽에 일어나서 나가야 되겠다
새비젓이 색깔이 누른 기 벨로 안 싱싱해 빈다	새우젓이 색깔이 누른 게 별로 안 싱싱해 보인다
아까 보이 너거 집 앞에 수상한 사람 서너너덧이 서가 있더라	아까 보니 너희 집 앞에 수상한 사람 서넛이나 너덧이 서 있더라
한 서너너덧 사람 정도 오믄 될 기다	한 서넛이나 너덧쯤 되는 수의 사람 정도 오면 될 거다
니는 니 손으로 니 서답 한 번 빨아 봤냐	너는 네 손으로 네 빨래 한 번 빨아 봤냐
초에 불 붙이그로 성낭 좀 갖다도	초에 불 붙이게 성냥 좀 갖다다오
쩌 사람은 성냥쟁이라 눈 오는 추우에도 불 앞에서 웃통 홀딱 벗고 일한당께	저 사람은 대장장이라 눈 오는 추위에도 불 앞에서 웃통 홀딱 벗고 일한다니까
성제다나이 서르 잘 돕아주구 그랫습지	형제니까 서로 잘 도와주고 그랬지요
오새는 세게기가 너무 비싸서 사 묵지도 못하겄다	요새는 쇠고기가 너무 비싸서 사 먹지도 못하겠다
니 올 때 세주 한 벵만 사 온나	너 올 때 소주 한 병만 사 오너라
가시내는 하루 죙일 섹겅만 디다보고 있었어라	계집아이는 하루 종일 석경만 들여다보고 있었어요
오데서 이리 섹우 냄새가 나노	어디서 이리 석유 냄새가 나니
셋바닥에 셋바늘이 생기서 자꾸 씨리다	혓바닥에 혓바늘이 생겨서 자꾸 쓰리다
오둥아를 울마나 마이 먹었는지 셋바닥이 씨커멓게 물들었네	오디를 얼마나 많이 먹었는지 혓바닥이 시커멓게 물들었네
소굽에 밟히서 밭이 엉망이 뎄다 아이가	소의 발굽에 밟혀서 밭이 엉망이 되지 않았니
소굽통은 일 년에 두 번썩은 깎아 줘사 된다 안 그라요	소의 발굽은 일 년에 두 번씩은 깎아 줘야 된다 안 그래요
소발통은 겨울에는 특히 잘 관리해 주야 덴다	소의 발굽은 겨울에는 특히 잘 관리해 줘야 된다
소지를 허다 봉께 이불 밑에 돈이 있드라네	소제를 하다 보니까 이불 밑에 돈이 있더라네
야 그리 가마이 있지 말고 손뻭도 치고 좀 어울리 바라	야 그리 가만히 있지 말고 손뼉도 치고 좀 어울려 봐라
불 때그로 솔갈비 쫌 모아 온나	불 때게 솔가리 좀 모아 오너라
솔나무 밑에 가먼 솔갈비허고 솔방울이 겁나게 떨어져 있어	솔나무 밑에 가면 솔가리하고 솔방울이 아주 많이 떨어져 있어
산으 가서 솔갈비를 긁어다 불을 땠다	산에 가서 솔가리를 긁어다 불을 땠다
쇠굽은 두 갠디 말굽은 왜 하나래유	소의 발굽은 두 갠데 말굽은 왜 하나래요
울 할아부지는 쇠발톱도 일 년에 한두 번은 깎아 주세요	울 할아버지는 소의 발톱도 일 년에 한두 번은 깎아 주세요
쇠발툽으로 맨든 장신구도 다 있다요	소의 발톱으로 만든 장신구도 다 있어요
할아부지는 헛간에 몸을 숨켰다가 인민군들이 가고 나서 산으로 피신하셨다고 한다	할아버지는 헛간에 몸을 숨겼다가 인민군들이 가고 나서 산으로 피신하셨다고 한다
칼 갈그로 숫둘 좀 찾아 온나	칼 갈게 숫돌 좀 찾아 오너라
올 숭낭이 억수로 꼬시네	오늘 숭늉이 대단히 고소하네
엣날에 다쳐서 생긴 숭터가 아직도 여그 남아 있제	옛날에 다쳐서 생긴 흉터가 아직도 여기 남아 있지
사가가 와 이리 시구롭노	사과가 왜 이리 시니
시숫대야에 물 좀 받아라	세숫대야에 물 좀 받아라
배가 마이 고플 틴데 식은밥이래두 한술 떠 바	배가 많이 고플 텐데 찬밥이라도 한술 떠 봐
가는 지 애비 나이 신에 낳은 금쪽겉은 아들 아이가	걔는 제 아비 나이 쉰에 낳은 금쪽같은 아들 아니니
지 어머이가 올해 신 살입니더	제 어머니가 올해 쉰 살입니다
심이 맞는지 잘 맞차 바라	셈이 맞는지 잘 맞춰 봐라
얼굴이 엄청 싸납게 생깄네	얼굴이 매우 사납게 생겼네
한 대 쌔리먼 속이 시원하겄다	한 대 때리면 속이 시원하겠다
어무이가 니 때무레 억수로 썽났다	어머니가 너 때문에 대단히 성났다
쎄에 녹이 슬어 가 못 쓰겄다	쇠에 녹이 슬어 가지고 몬 쓰겠다
힘이 엄청시리 쎄네	힘이 엄청스레 세네
내 니한테 완저이 쏙았다	내 너한테 완전히 속았다
오올따라 쐬주가 참 달다	오늘따라 소주가 참 달다
할매들이 그라는데 그 집 아덜덜 딸덜이 다 소자라 카더라	할머니들이 그러는데 그 집 아들들 딸들이 다 효자라고 하더라
우리 아덜내미도 농사질라고 그릉깨	우리 아들내미도 농사를 지으려고 그러니까
아리웃집에 살문서 음석두 농고 먹구 농새일도 그들어 주구	아래윗집에 살면서 음식도 나누어 먹고 농사일도 거들어 주고
아부제 진지 잡수이소	아버지 진지 잡수세요
내 말뜻은 그기 아이다	내 말뜻은 그게 아니다
그기 사실이 아이다	그게 사실이 아니다
이건 내 게 아이다	이건 내 게 아니다
아주버이 요는 우짠 일로 오싰십니꺼	아주버니 여기는 어쩐 일로 오셨습니까
아즉 먹어 아이 보았소	아직 먹어 보지 않았소
알을 낳는 것은 암댘이라 그래유	알을 낳는 것은 암탉이라 그래요
야야 양님간장을 쪼매만 맹글어라	얘야 양념간장을 조금만 만들어라
질거리로 쫓기나 어더박씨매이로 살고 있디더	길거리로 쫓겨나 거지처럼 살고 있습디다
여서 꾸무럭거리지 말고 얼푼 가그라	여기서 꾸무럭거리지 말고 얼른 가거라
여그서 옥시시를 묵는다	여기에서 옥수수를 먹는다
어른이 배껕에 나가고 없더라도 요는 떠 나야제	어른이 바깥에 나가시고 없더라도 드실 밥은 떠 놔야지
용떡 식기에다가 이 요 담어 놓구 초례 지내잖어유	용떡 식기에다가 이 초례 밥 담아 놓고 초례 지내잖아요
늦어 와서 내놀 게 없는디 떡이라두 들어 봐 그래야 요구나 좀 되지 않겄능가	늦게 와서 내놓을 게 없는데 떡이라도 들어 봐 그래야 요기나 좀 되지 않겠는가
정게 잇는 게 원시이 아이오	저기 있는 게 원숭이 아니오
이루꾸도 무체 묵을라믄 무체 묵지	멸치도 무쳐 먹으려면 무쳐 먹지
제 이림이 무스검둥	당신 이름이 무엇입니까
나아 먹으니까더 이마떼계 쭈룩살이 늘어나오	나이 먹으니까 이마빼기에 주름살이 늘어나오
자꼬 보이기만 해 바라	자꾸 보이기만 해 봐라
빈 그륵은 자싯물통에 넣어 도래이	빈 그릇은 개수통에 넣어 둬라
인자 한 뻔에 못 찍고 한두 끄니 해 묵을 정도로 자조 찍어요	이제 한 번에 못 찧고 한두 끼니 해 먹을 정도로 자주 찧어요
자는 자칫하면 코피가 난데이	쟤는 걸핏하면 코피가 난다
잰작 밥을 줬어야지 애들이 배들이 고프니께 울잖어	진작 밥을 줬어야지 애들이 배들이 고프니까 울잖아
저읅에는 농사일두 읎구 한가해유	겨울에는 농사일도 없고 한가해요
고기를 꿉을라믄 적수를 불에 달가야지	고기를 구우려면 석쇠를 불에 달궈야지
소아마비를 그때느 아뭇 조치도 없어 갖고 절룩발이가 마이 생기고 안 그랬심니꺼	소아마비를 그때는 아무 조치도 없어 가지고 절름발이가 많이 생기고 안 그랬습니까
저구리는 안까장 해서 접으로 맹근다 아이요	저고리는 안까지 해서 겹으로 만들잖아요
이 집은 겨실에 접문을 닫아 놔도 바람이 새 들어와가 춥어예	이 집은 겨울에 덧문을 닫아 놓아도 바람이 새 들어와서 추워요
